project name, file path, num of dependency classes, num of mocked classes
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmPropertyImplTest.java,24,2,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmFunctionImportImplTest.java,26,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmActionImplTest.java,24,3,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmActionImportImplTest.java,16,4,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmProviderImplTest.java,32,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmSchemaImplTest.java,45,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmTermImplTest.java,28,6,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmComplexTypeImplTest.java,22,2,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmMemberImplTest.java,6,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmReferentialConstraintTest.java,8,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmReturnTypeImplTest.java,22,6,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmAnnotationImplTest.java,17,2,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmFunctionImplTest.java,16,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmAnnotationsImplTest.java,11,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmKeyPropertyRefImplTest.java,15,3,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmEntityContainerImplTest.java,29,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmSingletonImplTest.java,21,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/AbstractEdmAnnotatableTest.java,17,2,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmProviderImplOverloadingTest.java,24,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmEntityTypeImplTest.java,27,2,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmTypeDefinitionImplTest.java,19,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmEntitySetImplTest.java,24,1,
olingo,/odata-commons-core/src/test/java/org/apache/olingo/server/core/edm/provider/EdmNavigationPropertyImplTest.java,24,2,
olingo,/odata-server-core/src/test/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImplTest.java,10,3,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/ODataHttpHandlerImplTest.java,9,1,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/ODataImplTest.java,10,1,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/ContentNegotiatorTest.java,15,2,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/batchhandler/MockedBatchHandlerTest.java,39,1,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/debug/ServerCoreDebuggerTest.java,21,2,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/debug/DebugTabUriTest.java,60,7,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/deserializer/FixedFormatDeserializerTest.java,9,1,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/serializer/BatchResponseSerializerTest.java,30,2,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/serializer/json/MetadataDocumentJsonSerializerTest.java,87,9,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/serializer/utils/ContextURLBuilderTest.java,14,3,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/serializer/xml/MetadataDocumentXmlSerializerTest.java,83,9,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/serializer/xml/ServiceDocumentXmlSerializerTest.java,22,3,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/uri/UriInfoImplTest.java,31,1,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/uri/parser/ExpressionParserTest.java,29,8,
olingo,/odata-server-core/src/test/java/org/apache/olingo/server/core/uri/parser/search/SearchParserTest.java,13,1,
olingo,/odata-server-core-ext/src/test/java/org/apache/olingo/netty/server/core/NettyServiceDispatcherTest.java,28,5,
olingo,/odata-server-core-ext/src/test/java/org/apache/olingo/server/core/ServiceDispatcherTest.java,42,1,
olingo,/odata-server-tecsvc/src/test/java/org/apache/olingo/server/tecsvc/data/DataProviderTest.java,17,1,
olingo,/odata-server-test/src/test/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImplTest.java,27,7,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/PreconditionsValidatorTest.java,26,1,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/ODataHandlerImplTest.java,70,24,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/deserializer/json/ODataJsonDeserializerEntityTest.java,45,2,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/serializer/ExpandSelectMock.java,25,10,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/serializer/json/ODataJsonSerializerv01Test.java,70,7,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/serializer/json/JsonDeltaSerializerTest.java,34,1,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/serializer/json/ODataJsonSerializerTest.java,75,7,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/serializer/json/JsonDeltaSerializerWithNavigationsTest.java,40,1,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/serializer/utils/ContextURLHelperTest.java,26,3,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/serializer/xml/ODataXmlSerializerTest.java,64,3,
olingo,/odata-server-test/src/test/java/org/apache/olingo/server/core/uri/parser/ParserTest.java,17,7,
oltu,/org.apache.oltu.oauth2.authzserver/src/test/java/org/apache/oltu/oauth2/as/OauthMockRequestBuilder.java,4,1,
oltu,/org.apache.oltu.oauth2.authzserver/src/test/java/org/apache/oltu/oauth2/as/OAuthRequestTest.java,17,0,
oltu,/org.apache.oltu.oauth2.authzserver/src/test/java/org/apache/oltu/oauth2/as/OAuthUnauthenticatedRequestTest.java,12,0,
oltu,/org.apache.oltu.oauth2.authzserver/src/test/java/org/apache/oltu/oauth2/as/response/OAuthASResponseTest.java,10,1,
oltu,/org.apache.oltu.oauth2.authzserver/src/test/java/org/apache/oltu/oauth2/as/validator/TokenValidatorTest.java,11,1,
oltu,/org.apache.oltu.oauth2.client/src/test/java/org/apache/oltu/oauth2/client/response/OAuthAuthorizationResponseImplTest.java,16,1,
oltu,/org.apache.oltu.oauth2.client/src/test/java/org/apache/oltu/oauth2/client/utils/TestUtils.java,3,0,
oltu,/org.apache.oltu.oauth2.common/src/test/java/org/apache/oltu/oauth2/common/utils/OAuthUtilsTest.java,12,1,
oltu,/org.apache.oltu.oauth2.common/src/test/java/org/apache/oltu/oauth2/common/validators/AbstractValidatorTest.java,10,1,
oltu,/org.apache.oltu.oauth2.dynamicreg.server/src/test/java/org/apache/oltu/oauth2/ext/dynamicreg/server/request/OAuthServerRegistrationRequestTest.java,6,1,
oltu,/org.apache.oltu.oauth2.resourceserver/src/test/java/org/apache/oltu/oauth2/rs/OAuthAccessResourceRequestTest.java,10,1,
oltu,/org.apache.oltu.oauth2.resourceserver/src/test/java/org/apache/oltu/oauth2/rs/extractor/BodyTokenExtractorTest.java,6,1,
oltu,/org.apache.oltu.oauth2.resourceserver/src/test/java/org/apache/oltu/oauth2/rs/extractor/QueryTokenExtractorTest.java,5,1,
oltu,/org.apache.oltu.oauth2.resourceserver/src/test/java/org/apache/oltu/oauth2/rs/extractor/HeaderTokenExtractorTest.java,6,1,
oltu,/org.apache.oltu.oauth2.resourceserver/src/test/java/org/apache/oltu/oauth2/rs/validator/QueryOAuthValidatorTest.java,8,1,
oltu,/org.apache.oltu.oauth2.resourceserver/src/test/java/org/apache/oltu/oauth2/rs/validator/HeaderOAuthValidatorTest.java,8,1,
oltu,/org.apache.oltu.oauth2.resourceserver/src/test/java/org/apache/oltu/oauth2/rs/validator/BodyOAuthValidatorTest.java,8,1,
OODT,/cas-crawler/src/test/java/org/apache/oodt/cas/crawl/TestProductCrawler.java,22,3,
OODT,/cas-filemgr/src/test/java/org/apache/oodt/cas/filemgr/datatransfer/TestS3DataTransferer.java,26,5,
OODT,/cas-filemgr/src/test/java/org/apache/oodt/cas/filemgr/metadata/extractors/examples/TestDateTimeExpandMetExtractor.java,14,1,
OODT,/cas-metadata/src/test/java/org/apache/oodt/cas/metadata/extractors/TestDataSourceMetExtractor.java,18,5,
OODT,/cas-pge/src/test/java/org/apache/oodt/cas/pge/TestPGETaskInstance.java,57,3,
OODT,/cas-pge/src/test/java/org/apache/oodt/cas/pge/staging/TestFileStager.java,20,2,
oozie,/oozie-client/src/test/java/org/apache/oozie/cli/TestOozieCLIMethods.java,22,6,
oozie,/oozie-core/src/test/java/org/apache/oozie/action/hadoop/TestYarnACLHandler.java,16,2,
oozie,/oozie-core/src/test/java/org/apache/oozie/action/hadoop/TestHCatCredentials.java,34,1,
oozie,/oozie-core/src/test/java/org/apache/oozie/action/hadoop/TestScriptLanguageActionExecutor.java,25,7,
oozie,/oozie-core/src/test/java/org/apache/oozie/action/hadoop/TestLauncherAMCallbackNotifier.java,13,0,
oozie,/oozie-core/src/test/java/org/apache/oozie/action/hadoop/TestCredentials.java,10,2,
oozie,/oozie-core/src/test/java/org/apache/oozie/action/hadoop/TestYarnApplicationIdFinder.java,20,5,
oozie,/oozie-core/src/test/java/org/apache/oozie/action/ssh/TestSshActionExecutor.java,30,1,
oozie,/oozie-core/src/test/java/org/apache/oozie/client/TestWorkflowClient.java,28,1,
oozie,/oozie-core/src/test/java/org/apache/oozie/client/TestOozieClientWithFakeServlet.java,21,1,
oozie,/oozie-core/src/test/java/org/apache/oozie/command/coord/TestCoordActionNotificationXCommand.java,12,1,
oozie,/oozie-core/src/test/java/org/apache/oozie/command/wf/TestWorkflowNotificationXCommand.java,19,2,
oozie,/oozie-core/src/test/java/org/apache/oozie/service/TestZKLocksService.java,16,2,
oozie,/oozie-core/src/test/java/org/apache/oozie/service/TestLiteWorkflowStoreService.java,10,2,
oozie,/oozie-core/src/test/java/org/apache/oozie/service/TestAsyncXCommandExecutor.java,43,8,
oozie,/oozie-core/src/test/java/org/apache/oozie/service/TestShareLibService.java,49,3,
oozie,/oozie-core/src/test/java/org/apache/oozie/servlet/TestHostnameFilter.java,11,2,
oozie,/oozie-core/src/test/java/org/apache/oozie/servlet/TestHttpResponseHeaderFilter.java,12,2,
oozie,/oozie-core/src/test/java/org/apache/oozie/servlet/TestErrorServlet.java,10,2,
oozie,/oozie-core/src/test/java/org/apache/oozie/util/TestBufferDrainer.java,19,1,
oozie,/oozie-core/src/test/java/org/apache/oozie/util/db/TestOperationRetryHandler.java,11,1,
oozie,/oozie-fluent-job-api/src/test/java/org/apache/oozie/fluentjob/api/action/TestNodeBuilderBaseImpl.java,11,0,
oozie,/oozie-server/src/test/java/org/apache/oozie/server/TestEmbeddedOozieServer.java,30,12,
oozie,/oozie-server/src/test/java/org/apache/oozie/server/TestJspHandler.java,16,3,
oozie,/oozie-server/src/test/java/org/apache/oozie/server/TestSSLServerConnectorFactory.java,28,4,
oozie,/oozie-server/src/test/java/org/apache/oozie/server/guice/TestConstraintSecurityHandlerProvider.java,15,3,
oozie,/oozie-sharelib-oozie/src/test/java/org/apache/oozie/action/hadoop/TestHdfsOperations.java,24,4,
oozie,/oozie-sharelib-oozie/src/test/java/org/apache/oozie/action/hadoop/TestPrepareActionsHandler.java,14,2,
oozie,/oozie-sharelib-oozie/src/test/java/org/apache/oozie/action/hadoop/TestLocalFsOperations.java,5,0,
oozie,/oozie-sharelib-oozie/src/test/java/org/apache/oozie/action/hadoop/TestLauncherAMUtils.java,14,1,
oozie,/oozie-sharelib-oozie/src/test/java/org/apache/oozie/action/hadoop/TestLauncherAM.java,57,9,
oozie,/oozie-sharelib-oozie/src/test/java/org/apache/oozie/action/hadoop/TestLauncherMain.java,26,2,
oozie,/oozie-tools/src/test/java/org/apache/oozie/tools/TestECPolicyDisabler.java,20,4,
oozie,/oozie-tools/src/test/java/org/apache/oozie/tools/FakeConnection.java,31,3,
oozie,/oozie-tools/src/test/java/org/apache/oozie/tools/TestOozieSharelibCLI.java,26,1,
oozie,/oozie-tools/src/test/java/org/apache/oozie/tools/diag/TestServerInfoCollector.java,19,1,
oozie,/oozie-tools/src/test/java/org/apache/oozie/tools/diag/TestMetricsCollector.java,19,1,
oozie,/oozie-tools/src/test/java/org/apache/oozie/tools/diag/TestAppInfoCollector.java,20,6,
oozie,/oozie-tools/src/test/java/org/apache/oozie/tools/diag/TestArgParser.java,15,1,
openJPA,/openjpa-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/TableJDBCSeqTest.java,17,2,
openJPA,/openjpa-jdbc/src/test/java/org/apache/openjpa/jdbc/sql/TestDB2Dictionary.java,13,6,
openJPA,/openjpa-jdbc/src/test/java/org/apache/openjpa/jdbc/sql/TestDBDictionaryGeneratedSQL.java,13,1,
openJPA,/openjpa-jdbc/src/test/java/org/apache/openjpa/jdbc/sql/TestHerdDBDictionary.java,23,5,
openJPA,/openjpa-jdbc/src/test/java/org/apache/openjpa/jdbc/sql/TestMySQLDictionary.java,11,3,
openJPA,/openjpa-kubernetes/src/test/java/org/apache/openjpa/event/kubernetes/KubernetesTCPRemoteCommitProviderTest.java,25,1,
openMeetings,/openmeetings-core/src/test/java/org/apache/openmeetings/core/remote/TestRecordingFlowMocked.java,26,5,
openMeetings,/openmeetings-core/src/test/java/org/apache/openmeetings/core/remote/BaseMockedTest.java,43,12,
openMeetings,/openmeetings-core/src/test/java/org/apache/openmeetings/core/remote/TestSetupFlowMocked.java,12,1,
openMeetings,/openmeetings-core/src/test/java/org/apache/openmeetings/core/remote/TestRoomFlowMocked.java,21,6,
openMeetings,/openmeetings-core/src/test/java/org/apache/openmeetings/core/util/TestStrongPasswordValidator.java,20,0,
openMeetings,/openmeetings-db/src/test/java/org/apache/openmeetings/db/entity/file/FileItemTest.java,10,0,
openMeetings,/openmeetings-web/src/test/java/org/apache/openmeetings/service/scheduler/TestJob.java,26,2,
openMeetings,/openmeetings-web/src/test/java/org/apache/openmeetings/web/app/TestUserManagerMocked.java,35,5,
openNLP,/opennlp-tools/src/test/java/opennlp/tools/ml/TrainerFactoryTest.java,7,0,
openNLP,/opennlp-tools/src/test/java/opennlp/tools/namefind/TokenNameFinderEvaluatorTest.java,9,1,
