project name, file path, num of dependency classes, num of mocked classes
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/TestConfigurationUtils.java,28,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/beanutils/TestBeanHelper.java,16,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/beanutils/TestCombinedBeanDeclaration.java,11,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/beanutils/TestConstructorArg.java,4,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/beanutils/TestDefaultBeanFactory.java,19,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestXMLBuilderParametersImpl.java,9,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestDatabaseBuilderParametersImpl.java,8,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestDefaultParametersManager.java,15,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestReloadingBuilderSupportListener.java,10,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestJndiBuilderParametersImpl.java,8,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestBasicConfigurationBuilder.java,39,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestCopyObjectDefaultHandler.java,6,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestBuilderConfigurationWrapperFactory.java,18,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestFileBasedBuilderParameters.java,19,4,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestAutoSaveListener.java,6,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestBasicBuilderParameters.java,26,9,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestHierarchicalBuilderParametersImpl.java,8,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestPropertiesBuilderParametersImpl.java,12,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/TestReloadingFileBasedConfigurationBuilder.java,14,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/combined/TestFileExtensionConfigurationBuilderProvider.java,13,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/combined/TestCombinedConfigurationBuilder.java,67,4,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/combined/TestReloadingMultiFileConfigurationBuilder.java,18,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/combined/TestMultiFileBuilderParametersImpl.java,13,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/combined/TestCombinedBuilderParametersImpl.java,22,4,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/combined/TestMultiFileConfigurationBuilder.java,35,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/builder/fluent/TestParameters.java,23,7,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/convert/TestDisabledListDelimiterHandler.java,9,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/convert/TestDefaultListDelimiterHandler.java,7,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/event/TestEventListenerList.java,14,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/interpol/TestInterpolatorSpecification.java,10,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/interpol/TestConfigurationInterpolator.java,14,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestClasspathLocationStrategy.java,9,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestFileHandler.java,35,4,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestHomeDirectoryLocationStrategy.java,12,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestCombinedLocationStrategy.java,11,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestFileSystemLocationStrategy.java,6,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestBasePathLocationStrategy.java,8,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestAbsoluteNameLocationStrategy.java,8,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestProvidedURLLocationStrategy.java,7,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestConfigurationLogger.java,15,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestFileLocator.java,11,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/io/TestFileLocatorUtils.java,20,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/reloading/TestVFSFileHandlerReloadingDetector.java,17,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/reloading/TestCombinedReloadingController.java,9,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/reloading/TestReloadingController.java,10,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/reloading/TestFileHandlerReloadingDetector.java,10,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/reloading/TestPeriodicReloadingTrigger.java,10,3,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/sync/TestReadWriteSynchronizer.java,6,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/NodeStructureHelper.java,6,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/TestTrackedNodeModel.java,8,5,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/TestInMemoryNodeModelTrackedNodes.java,23,0,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/TestInMemoryNodeModel.java,27,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/TestNodeSelector.java,12,0,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/TestInMemoryNodeModelReferences.java,14,0,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/TestTrackedNodeHandler.java,5,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/TestNodeTreeWalker.java,5,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/tree/xpath/TestXPathExpressionEngine.java,19,2,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/web/TestServletConfiguration.java,8,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/web/TestServletFilterConfiguration.java,0,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/web/TestServletRequestConfiguration.java,0,1,
commons-configuration,/commons-configuration2/src/test/java/org/apache/commons/configuration2/web/TestServletContextConfiguration.java,12,2,
commons-csv,/commons-csv/src/test/java/org/apache/commons/csv/CSVPrinterTest.java,44,1,
commons-dbcp,/commons-dbcp2/src/test/java/org/apache/commons/dbcp2/TestDelegatingStatement.java,15,1,
commons-dbcp,/commons-dbcp2/src/test/java/org/apache/commons/dbcp2/TestDelegatingPreparedStatement.java,10,1,
commons-dbcp,/commons-dbcp2/src/test/java/org/apache/commons/dbcp2/TestDelegatingResultSet.java,13,1,
commons-dbcp,/commons-dbcp2/src/test/java/org/apache/commons/dbcp2/TestDelegatingDatabaseMetaData.java,12,1,
commons-dbcp,/commons-dbcp2/src/test/java/org/apache/commons/dbcp2/TestDelegatingCallableStatement.java,11,1,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/QueryRunnerTest.java,30,8,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/GenerousBeanProcessorTest.java,9,1,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/OutParameterTest.java,12,1,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/DbUtilsTest.java,15,4,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/AsyncQueryRunnerTest.java,23,7,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/ResultSetIteratorTest.java,5,1,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/KeyedHandlerTest.java,7,1,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/BeanMapHandlerTest.java,11,3,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/TimestampColumnHandlerTest.java,7,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/DoubleColumnHandlerTest.java,5,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/IntegerColumnHandlerTest.java,6,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/BooleanColumnHandlerTest.java,5,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/ByteColumnHandlerTest.java,5,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/SQLXMLColumnHandlerTest.java,7,1,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/FloatColumnHandlerTest.java,5,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/LongColumnHandlerTest.java,5,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/ShortColumnHandlerTest.java,5,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/handlers/columns/StringColumnHandlerTest.java,5,0,
commons-dbutils,/commons-dbutils/src/test/java/org/apache/commons/dbutils/wrappers/SqlNullCheckedResultSetTest.java,25,1,
commons-email,/commons-email/src/test/java/org/apache/commons/mail/AbstractEmailTest.java,24,1,
commons-fileupload,/commons-fileupload2/src/test/java/org/apache/commons/fileupload2/Util.java,0,1,
commons-fileupload,/commons-fileupload2/src/test/java/org/apache/commons/fileupload2/HttpServletRequestFactory.java,0,1,
commons-fileupload,/commons-fileupload2/src/test/java/org/apache/commons/fileupload2/SizesTest.java,0,1,
commons-fileupload,/commons-fileupload2/src/test/java/org/apache/commons/fileupload2/StreamingTest.java,0,1,
commons-fileupload,/commons-fileupload2/src/test/java/org/apache/commons/fileupload2/ProgressListenerTest.java,0,2,
commons-fileupload,/commons-fileupload2/src/test/java/org/apache/commons/fileupload2/servlet/ServletFileUploadTest.java,1,1,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/entity/TestGZip.java,15,2,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/entity/TestEntityBuilder.java,8,1,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/TestIdleConnectionEvictor.java,7,1,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/auth/TestHttpAuthenticator.java,32,3,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/auth/TestSystemDefaultCredentialsProvider.java,14,1,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestAbstractHttpClientResponseHandler.java,10,3,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestInternalHttpClient.java,26,11,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestProtocolExec.java,36,5,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestContentCompressionExec.java,23,3,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestResponseEntityWrapper.java,11,4,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestResponseEntityProxy.java,18,3,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestCloseableHttpClient.java,14,5,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestBasicResponseHandler.java,8,3,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestMainClientExec.java,27,5,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestHttpRequestRetryExec.java,25,4,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestInternalExecRuntime.java,23,6,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestConnectExec.java,37,5,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/classic/TestRedirectExec.java,40,3,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/cookie/TestRFC6265CookieSpec.java,13,1,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/io/TestHttpClientConnectionOperator.java,26,7,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/io/TestBasicHttpClientConnectionManager.java,28,9,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/io/TestPoolingHttpClientConnectionManager.java,30,9,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/routing/TestDefaultProxyRoutePlanner.java,11,1,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/routing/TestDefaultRoutePlanner.java,12,1,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/impl/routing/TestSystemDefaultRoutePlanner.java,17,2,
httpcomponents-client,/httpclient5/src/test/java/org/apache/hc/client5/http/protocol/TestRequestAddCookies.java,28,0,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/cache/TestHttpCacheEntry.java,19,1,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestCombinedEntity.java,9,1,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestProtocolRequirements.java,45,3,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestCacheRevalidatorBase.java,19,3,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestAbstractSerializingAsyncCacheStorage.java,25,5,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestCachingExecChain.java,41,4,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/ResponseEquivalent.java,3,0,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestAbstractSerializingCacheStorage.java,21,1,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestHttpCacheJiraNumber1147.java,27,2,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestHttpByteArrayCacheEntrySerializer.java,27,2,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestCacheKeyGenerator.java,14,2,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestDefaultAsyncCacheInvalidator.java,28,5,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestProtocolAllowedBehavior.java,22,3,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/RequestEquivalent.java,3,0,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestProtocolDeviations.java,26,2,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestProtocolRecommendations.java,40,2,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestCachedHttpResponseGenerator.java,16,1,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestDefaultCacheInvalidator.java,26,3,
httpcomponents-client,/httpclient5-cache/src/test/java/org/apache/hc/client5/http/impl/cache/TestRFC5861Compliance.java,30,2,
httpcomponents-client,/httpclient5-testing/src/test/java/org/apache/hc/client5/testing/async/AbstractHttpAsyncClientAuthentication.java,53,1,
httpcomponents-client,/httpclient5-testing/src/test/java/org/apache/hc/client5/testing/async/TestHttp1ClientAuthentication.java,41,1,
httpcomponents-client,/httpclient5-testing/src/test/java/org/apache/hc/client5/testing/sync/TestClientAuthentication.java,55,1,
httpcomponents-client,/httpclient5-testing/src/test/java/org/apache/hc/client5/testing/sync/TestSPNegoScheme.java,33,3,
