project name, file path, num of dependency classes, num of mocked classes
accumulo,/base/src/test/java/org/apache/accumulo/server/problems/ProblemReportingIteratorTest.java,19,4,
accumulo,/base/src/test/java/org/apache/accumulo/server/replication/ReplicationUtilTest.java,10,3,
accumulo,/base/src/test/java/org/apache/accumulo/server/security/delegation/ZooAuthenticationKeyWatcherTest.java,27,1,
accumulo,/base/src/test/java/org/apache/accumulo/server/security/delegation/ZooAuthenticationKeyDistributorTest.java,26,1,
accumulo,/base/src/test/java/org/apache/accumulo/server/security/delegation/AuthenticationTokenSecretManagerTest.java,30,1,
accumulo,/base/src/test/java/org/apache/accumulo/server/security/delegation/AuthenticationTokenKeyManagerTest.java,16,3,
accumulo,/base/src/test/java/org/apache/accumulo/server/security/handler/ZKAuthenticatorTest.java,27,2,
accumulo,/base/src/test/java/org/apache/accumulo/server/tablets/LogicalTimeTest.java,11,1,
accumulo,/base/src/test/java/org/apache/accumulo/server/tablets/TabletTimeTest.java,13,1,
accumulo,/base/src/test/java/org/apache/accumulo/server/tablets/MillisTimeTest.java,12,1,
accumulo,/base/src/test/java/org/apache/accumulo/server/util/ReplicationTableUtilTest.java,39,4,
accumulo,/base/src/test/java/org/apache/accumulo/server/util/AdminTest.java,10,2,
accumulo,/base/src/test/java/org/apache/accumulo/server/util/TServerUtilsTest.java,32,1,
accumulo,/compaction-coordinator/src/test/java/org/apache/accumulo/coordinator/CompactionCoordinatorTest.java,49,11,
accumulo,/compactor/src/test/java/org/apache/accumulo/compactor/CompactorTest.java,42,8,
accumulo,/core/src/test/java/org/apache/accumulo/core/client/ZooKeeperInstanceTest.java,15,3,
accumulo,/core/src/test/java/org/apache/accumulo/core/clientImpl/ScannerBaseTest.java,11,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/clientImpl/TabletLocatorImplTest.java,38,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/clientImpl/TabletServerBatchReaderTest.java,8,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/clientImpl/ZookeeperLockCheckerTest.java,8,2,
accumulo,/core/src/test/java/org/apache/accumulo/core/clientImpl/RootTabletLocatorTest.java,9,3,
accumulo,/core/src/test/java/org/apache/accumulo/core/clientImpl/ThriftTransportKeyTest.java,22,4,
accumulo,/core/src/test/java/org/apache/accumulo/core/clientImpl/ScannerImplTest.java,7,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/constraints/VisibilityConstraintTest.java,15,2,
accumulo,/core/src/test/java/org/apache/accumulo/core/data/ValueTest.java,19,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/data/constraints/VisibilityConstraintTest.java,16,2,
accumulo,/core/src/test/java/org/apache/accumulo/core/file/streams/RateLimitedOutputStreamTest.java,9,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/file/streams/RateLimitedInputStreamTest.java,8,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/iterators/user/TransformingIteratorTest.java,36,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/metadata/MetadataServicerTest.java,13,2,
accumulo,/core/src/test/java/org/apache/accumulo/core/rpc/SaslConnectionParamsTest.java,22,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/rpc/TTimeoutTransportTest.java,13,4,
accumulo,/core/src/test/java/org/apache/accumulo/core/spi/balancer/TableLoadBalancerTest.java,32,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/spi/balancer/HostRegexTableLoadBalancerTest.java,36,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/spi/balancer/HostRegexTableLoadBalancerReconfigurationTest.java,30,1,
accumulo,/core/src/test/java/org/apache/accumulo/core/spi/compaction/DefaultCompactionPlannerTest.java,23,2,
accumulo,/core/src/test/java/org/apache/accumulo/core/spi/fs/PreferredVolumeChooserTest.java,17,2,
accumulo,/core/src/test/java/org/apache/accumulo/core/spi/fs/SpaceAwareVolumeChooserTest.java,12,3,
accumulo,/core/src/test/java/org/apache/accumulo/core/spi/fs/PerTableVolumeChooserTest.java,16,2,
accumulo,/core/src/test/java/org/apache/accumulo/core/util/MonitorUtilTest.java,14,2,
accumulo,/core/src/test/java/org/apache/accumulo/core/volume/VolumeImplTest.java,16,2,
accumulo,/core/src/test/java/org/apache/accumulo/fate/ReadOnlyStoreTest.java,7,2,
accumulo,/core/src/test/java/org/apache/accumulo/fate/util/RetryTest.java,20,2,
accumulo,/core/src/test/java/org/apache/accumulo/fate/zookeeper/ZooCacheTest.java,26,2,
accumulo,/core/src/test/java/org/apache/accumulo/fate/zookeeper/ZooReaderWriterTest.java,22,4,
accumulo,/core/src/test/java/org/apache/accumulo/fate/zookeeper/ZooCacheFactoryTest.java,8,1,
accumulo,/gc/src/test/java/org/apache/accumulo/gc/SimpleGarbageCollectorTest.java,33,5,
accumulo,/gc/src/test/java/org/apache/accumulo/gc/GarbageCollectWriteAheadLogsTest.java,29,5,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/metrics/ReplicationMetricsTest.java,15,6,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/replication/UnorderedWorkAssignerTest.java,27,5,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/replication/ManagerReplicationCoordinatorTest.java,14,3,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/replication/SequentialWorkAssignerTest.java,20,5,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/tableOps/ShutdownTServerTest.java,14,2,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/tableOps/compact/CompactionDriverTest.java,15,3,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/tableOps/tableImport/ImportTableTest.java,18,4,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/upgrade/Upgrader9to10Test.java,48,5,
accumulo,/manager/src/test/java/org/apache/accumulo/manager/upgrade/AccumuloTest.java,20,6,
accumulo,/minicluster/src/test/java/org/apache/accumulo/cluster/standalone/StandaloneAccumuloClusterTest.java,4,2,
accumulo,/minicluster/src/test/java/org/apache/accumulo/miniclusterImpl/CleanShutdownMacTest.java,10,2,
accumulo,/monitor/src/test/java/org/apache/accumulo/monitor/it/WebViewsIT.java,39,2,
accumulo,/monitor/src/test/java/org/apache/accumulo/monitor/rest/tservers/TabletServerInformationTest.java,13,1,
accumulo,/shell/src/test/java/org/apache/accumulo/shell/commands/ImportDirectoryCommandTest.java,13,5,
accumulo,/shell/src/test/java/org/apache/accumulo/shell/commands/DropUserCommandTest.java,9,6,
accumulo,/shell/src/test/java/org/apache/accumulo/shell/commands/HistoryCommandTest.java,21,1,
accumulo,/shell/src/test/java/org/apache/accumulo/shell/commands/SetIterCommandTest.java,14,6,
accumulo,/shell/src/test/java/org/apache/accumulo/shell/commands/DeleteAuthsCommandTest.java,9,5,
accumulo,/shell/src/test/java/org/apache/accumulo/shell/commands/ListTabletsCommandTest.java,26,5,
accumulo,/shell/src/test/java/org/apache/accumulo/shell/format/DeleterFormatterTest.java,32,3,
accumulo,/start/src/test/java/org/apache/accumulo/start/classloader/vfs/AccumuloVFSClassLoaderTest.java,21,0,
accumulo,/test/src/main/java/org/apache/accumulo/test/InMemoryMapIT.java,39,1,
accumulo,/test/src/main/java/org/apache/accumulo/test/fate/zookeeper/FateIT.java,33,2,
accumulo,/test/src/main/java/org/apache/accumulo/test/gc/replication/CloseWriteAheadLogReferencesIT.java,43,2,
accumulo,/test/src/main/java/org/apache/accumulo/test/replication/ReplicationOperationsImplIT.java,40,1,
accumulo,/test/src/main/java/org/apache/accumulo/test/replication/UnorderedWorkAssignerIT.java,30,1,
accumulo,/test/src/main/java/org/apache/accumulo/test/replication/StatusMakerIT.java,43,2,
accumulo,/test/src/main/java/org/apache/accumulo/test/replication/SequentialWorkAssignerIT.java,29,1,
accumulo,/test/src/main/java/org/apache/accumulo/test/replication/RemoveCompleteReplicationRecordsIT.java,34,1,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/BusiestTrackerTest.java,16,1,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/AssignmentWatcherTest.java,13,3,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/TabletResourceManagerTest.java,7,3,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/TservConstraintEnvTest.java,13,2,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/InMemoryMapTest.java,48,1,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/compaction/DefaultCompactionStrategyTest.java,38,1,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/constraints/ConstraintCheckerTest.java,20,5,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/log/SortedLogRecoveryTest.java,54,1,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/log/TestUpgradePathForWALogs.java,27,1,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/log/RecoveryLogsIteratorTest.java,37,1,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/log/DfsLoggerTest.java,10,1,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/memory/LargestFirstMemoryManagerTest.java,17,2,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/replication/ReplicationProcessorTest.java,20,4,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/replication/BatchWriterReplicationReplayerTest.java,23,3,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/replication/AccumuloReplicaSystemTest.java,38,2,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/tablet/TabletTest.java,7,2,
accumulo,/tserver/src/test/java/org/apache/accumulo/tserver/tablet/TabletMutationPrepAttemptTest.java,12,1,
activemq,/activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/message/JMSMappingOutboundTransformerTest.java,52,6,
activemq,/activemq-http/src/test/java/org/apache/activemq/transport/util/HttpTransportUtilsTest.java,5,1,
activemq,/activemq-jdbc-store/src/test/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapterDoCreateTablesTest.java,26,5,
activemq,/activemq-kahadb-store/src/test/java/org/apache/activemq/store/kahadb/disk/journal/DataFileAccessorPoolTest.java,9,1,
activemq,/activemq-maven-plugin/src/test/java/org/apache/activemq/maven/StartBrokerMojoTest.java,12,8,
activemq,/activemq-mqtt/src/test/java/org/apache/activemq/transport/mqtt/MQTTPingReqTest.java,33,0,
activemq,/activemq-mqtt/src/test/java/org/apache/activemq/transport/mqtt/MQTTProtocolConverterTest.java,21,4,
activemq,/activemq-ra/src/test/java/org/apache/activemq/ra/MessageEndpointProxyTest.java,13,4,
activemq,/activemq-ra/src/test/java/org/apache/activemq/ra/ServerSessionImplTest.java,41,8,
activemq,/activemq-stomp/src/test/java/org/apache/activemq/transport/stomp/LegacyFrameTranslatorTest.java,11,1,
activemq,/activemq-unit-tests/src/test/java/org/apache/activemq/broker/BrokerServiceTest.java,11,0,
activemq,/activemq-unit-tests/src/test/java/org/apache/activemq/config/ConfigTest.java,44,4,
activemq,/activemq-unit-tests/src/test/java/org/apache/activemq/network/NetworkRouteTest.java,29,1,
activemq,/activemq-unit-tests/src/test/java/org/apache/activemq/network/CustomBridgeFactoryTest.java,18,1,
activemq,/activemq-unit-tests/src/test/java/org/apache/activemq/store/jdbc/JDBCIOExceptionHandlerMockeryTest.java,17,3,
activemq,/activemq-unit-tests/src/test/java/org/apache/activemq/store/jdbc/LeaseDatabaseLockerTest.java,27,6,
activemq,/activemq-unit-tests/src/test/java/org/apache/activemq/transport/discovery/DiscoveryNetworkReconnectTest.java,26,1,
activemq,/activemq-web/src/test/java/org/apache/activemq/web/LocalBrokerFacadeTest.java,16,6,
airavata,/services-security/src/test/java/org/apache/airavata/service/security/KeyCloakSecurityManagerTest.java,31,8,
airavata,/services-security/src/test/java/org/apache/airavata/service/security/GatewayGroupsInitializerTest.java,18,3,
